model_name,month_date,target_month,portfolio,portfolio_return_percent,benchmark_return_percent,mean_fund_excess_return_percent,funds,excess_return_percent,excess_difference
RF,2025-10-01,2025-11-01,16,-0.29448225,0.996498,-1.2909802499999998,4,-1.29098025,-2.220446049250313e-16
RF,2025-10-01,2025-11-01,17,0.061324250000000025,0.996498,-0.93517375,4,-0.9351737499999999,1.1102230246251565e-16
RF,2025-10-01,2025-11-01,18,-0.32984250000000004,0.996498,-1.3263405000000001,4,-1.3263405000000001,0.0
RF,2025-10-01,2025-11-01,19,0.3289745,0.996498,-0.6675235,4,-0.6675234999999999,1.1102230246251565e-16
RF,2025-11-01,2025-12-01,0,-0.018846999999999992,-0.257308,0.23846100000000003,5,0.23846099999999998,-5.551115123125783e-17
RF,2025-11-01,2025-12-01,1,-0.1697885,-0.257308,0.08751950000000003,4,0.08751949999999997,-5.551115123125783e-17
RF,2025-11-01,2025-12-01,2,-0.039206500000000005,-0.257308,0.2181015,4,0.21810149999999998,-2.7755575615628914e-17
RF,2025-11-01,2025-12-01,3,-1.2201680000000001,-0.257308,-0.96286,4,-0.9628600000000002,-1.1102230246251565e-16
RF,2025-11-01,2025-12-01,4,-0.22724250000000001,-0.257308,0.030065499999999995,4,0.030065499999999967,-2.7755575615628914e-17
RF,2025-11-01,2025-12-01,5,-0.10529425,-0.257308,0.15201374999999998,4,0.15201374999999998,0.0
RF,2025-11-01,2025-12-01,6,-0.09927375000000004,-0.257308,0.15803425000000001,4,0.15803424999999993,-8.326672684688674e-17
RF,2025-11-01,2025-12-01,7,-0.400225,-0.257308,-0.14291700000000002,4,-0.14291700000000002,0.0
RF,2025-11-01,2025-12-01,8,-0.016017000000000003,-0.257308,0.24129099999999998,4,0.24129099999999998,0.0
RF,2025-11-01,2025-12-01,9,-0.50416175,-0.257308,-0.24685374999999998,4,-0.24685374999999998,0.0
