scheme_name,month_date,target_month,rf_probability,monthly_return_percent,benchmark_monthly_return_percent,excess_return_percent,rank,funds_in_month,portfolio,model_name,probability_column,xgb_probability,lgbm_probability,average_probability
Mirae Asset ELSS Tax Saver Fund,2025-11-01,2025-12-01,0.3860680842033785,0.250034,-0.257308,0.507342,64.0,81,15,RF,rf_probability,,,
Mirae Asset Focused Fund,2025-11-01,2025-12-01,0.3930337624427441,-0.514004,-0.257308,-0.256696,59.0,81,14,RF,rf_probability,,,
Motilal Oswal ELSS Tax Saver Fund,2025-11-01,2025-12-01,0.4898775414643833,-2.384463,-0.257308,-2.127155,16.0,81,3,RF,rf_probability,,,
Motilal Oswal Flexi Cap Fund,2025-11-01,2025-12-01,0.4331145695807459,-3.170298,-0.257308,-2.91299,42.0,81,10,RF,rf_probability,,,
Motilal Oswal Focused Fund,2025-11-01,2025-12-01,0.3021290732229587,-0.208017,-0.257308,0.049291,81.0,81,19,RF,rf_probability,,,
Navi Flexi Cap Fund,2025-11-01,2025-12-01,0.37461477104168944,-0.245595,-0.257308,0.011713,70.0,81,17,RF,rf_probability,,,
Nippon India ELSS Tax Saver Fund,2025-11-01,2025-12-01,0.48208164895819716,-1.203181,-0.257308,-0.945873,21.0,81,4,RF,rf_probability,,,
Nippon India Flexi Cap Fund,2025-11-01,2025-12-01,0.45457585519915256,-0.517432,-0.257308,-0.260124,35.0,81,8,RF,rf_probability,,,
Nippon India Value Fund,2025-11-01,2025-12-01,0.3790997118894177,-0.685983,-0.257308,-0.428675,68.0,81,16,RF,rf_probability,,,
Parag Parikh ELSS Tax Saver Fund,2025-11-01,2025-12-01,0.3849280544618783,0.007526,-0.257308,0.264834,65.0,81,15,RF,rf_probability,,,
Parag Parikh Flexi Cap Fund,2025-11-01,2025-12-01,0.4931244993568527,0.243417,-0.257308,0.500725,13.0,81,2,RF,rf_probability,,,
PGIM India ELSS Tax Saver Fund,2025-11-01,2025-12-01,0.3444686587320488,-1.4174,-0.257308,-1.160092,74.0,81,18,RF,rf_probability,,,
PGIM India Flexi Cap Fund,2025-11-01,2025-12-01,0.4074994877671347,-1.367366,-0.257308,-1.110058,52.0,81,12,RF,rf_probability,,,
Quant ELSS Tax Saver Fund,2025-11-01,2025-12-01,0.4335264721260852,-0.744707,-0.257308,-0.487399,41.0,81,9,RF,rf_probability,,,
Quant Flexi Cap Fund,2025-11-01,2025-12-01,0.4278704661351722,-0.763537,-0.257308,-0.506229,43.0,81,10,RF,rf_probability,,,
Quant Focused Fund,2025-11-01,2025-12-01,0.5204974686304408,-0.601642,-0.257308,-0.344334,8.0,81,1,RF,rf_probability,,,
Shriram ELSS Tax Saver Fund,2025-11-01,2025-12-01,0.31272625317063407,-0.508466,-0.257308,-0.251158,79.0,81,19,RF,rf_probability,,,
Shriram Flexi Cap Fund,2025-11-01,2025-12-01,0.3181930301071479,-0.539523,-0.257308,-0.282215,78.0,81,19,RF,rf_probability,,,
Sundaram Dividend Yield Fund,2025-11-01,2025-12-01,0.426359863339275,0.114626,-0.257308,0.371934,45.0,81,10,RF,rf_probability,,,
Sundaram ELSS Tax Saver Fund,2025-11-01,2025-12-01,0.4355168891565952,0.090844,-0.257308,0.348152,40.0,81,9,RF,rf_probability,,,
Sundaram Focused Fund,2025-11-01,2025-12-01,0.3041293774852598,0.380988,-0.257308,0.638296,80.0,81,19,RF,rf_probability,,,
Sundaram Value Fund,2025-11-01,2025-12-01,0.3826534480225657,0.544504,-0.257308,0.801812,66.0,81,16,RF,rf_probability,,,
Tata Business Cycle Fund,2025-11-01,2025-12-01,0.5424563067651302,-0.385275,-0.257308,-0.127967,7.0,81,1,RF,rf_probability,,,
Tata Dividend Yield Fund,2025-11-01,2025-12-01,0.3962444289370763,0.271851,-0.257308,0.529159,56.0,81,13,RF,rf_probability,,,
Tata ELSS Fund,2025-11-01,2025-12-01,0.31938620166420684,-0.153249,-0.257308,0.104059,77.0,81,18,RF,rf_probability,,,
Tata Flexi Cap Fund,2025-11-01,2025-12-01,0.5056931037916333,0.319714,-0.257308,0.577022,10.0,81,2,RF,rf_probability,,,
Tata Focused Fund,2025-11-01,2025-12-01,0.37859413229529326,-0.690823,-0.257308,-0.433515,69.0,81,16,RF,rf_probability,,,
Tata Value Fund,2025-11-01,2025-12-01,0.41135865327482984,0.451082,-0.257308,0.70839,50.0,81,12,RF,rf_probability,,,
UTI Dividend Yield Fund,2025-11-01,2025-12-01,0.4675216349525948,0.468304,-0.257308,0.725612,29.0,81,6,RF,rf_probability,,,
UTI ELSS Tax Saver Fund,2025-11-01,2025-12-01,0.36513846915038856,0.052909,-0.257308,0.310217,72.0,81,17,RF,rf_probability,,,
UTI Flexi Cap Fund,2025-11-01,2025-12-01,0.3632868769603287,-2.017164,-0.257308,-1.759856,73.0,81,17,RF,rf_probability,,,
UTI Focused Fund,2025-11-01,2025-12-01,0.393829463115144,-0.474165,-0.257308,-0.216857,58.0,81,14,RF,rf_probability,,,
UTI Value Fund,2025-11-01,2025-12-01,0.4238864865526632,0.429924,-0.257308,0.687232,47.0,81,11,RF,rf_probability,,,
Aditya Birla Sun Life Dividend Yield Fund,2025-12-01,2026-01-01,0.37403507166208394,1.245475,-3.273242,4.518717,70.0,85,16,RF,rf_probability,,,
Aditya Birla Sun Life ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.45050787231344513,-1.933267,-3.273242,1.339975,25.0,85,5,RF,rf_probability,,,
Aditya Birla Sun Life Flexi Cap Fund,2025-12-01,2026-01-01,0.44125978857743564,-2.968614,-3.273242,0.304628,32.0,85,7,RF,rf_probability,,,
Aditya Birla Sun Life Focused Fund,2025-12-01,2026-01-01,0.38984561174119975,-1.492715,-3.273242,1.780527,63.0,85,14,RF,rf_probability,,,
Aditya Birla Sun Life Value Fund,2025-12-01,2026-01-01,0.4159714315096668,-2.418382,-3.273242,0.85486,47.0,85,10,RF,rf_probability,,,
Axis ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.4054918838643297,-3.041023,-3.273242,0.232219,52.0,85,12,RF,rf_probability,,,
Axis Flexi Cap Fund,2025-12-01,2026-01-01,0.49365919400516933,-2.67434,-3.273242,0.598902,13.0,85,2,RF,rf_probability,,,
Axis Focused Fund,2025-12-01,2026-01-01,0.4803038903133329,-3.766419,-3.273242,-0.493177,16.0,85,3,RF,rf_probability,,,
Axis Innovation Fund,2025-12-01,2026-01-01,0.5046768300327124,-3.656126,-3.273242,-0.382884,10.0,85,2,RF,rf_probability,,,
Baroda BNP Paribas ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.4763976634760521,-2.727373,-3.273242,0.545869,17.0,85,3,RF,rf_probability,,,
Baroda BNP Paribas Focused Fund,2025-12-01,2026-01-01,0.36677046998409224,-4.319112,-3.273242,-1.04587,74.0,85,17,RF,rf_probability,,,
DSP ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.362697059880264,-1.944057,-3.273242,1.329185,77.0,85,17,RF,rf_probability,,,
DSP Flexi Cap Fund,2025-12-01,2026-01-01,0.3477069764514811,-2.753139,-3.273242,0.520103,82.0,85,19,RF,rf_probability,,,
DSP Focused Fund,2025-12-01,2026-01-01,0.40676036626771916,-2.584701,-3.273242,0.688541,50.0,85,11,RF,rf_probability,,,
DSP Value Fund,2025-12-01,2026-01-01,0.4875791463524437,0.847281,-3.273242,4.120523,14.0,85,3,RF,rf_probability,,,
Edelweiss ELSS Tax saver Fund,2025-12-01,2026-01-01,0.5109573209238677,-2.365794,-3.273242,0.907448,8.0,85,1,RF,rf_probability,,,
Edelweiss Flexi Cap Fund,2025-12-01,2026-01-01,0.4449267437095442,-1.936081,-3.273242,1.337161,29.0,85,6,RF,rf_probability,,,
Franklin India ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.40579433202676224,-2.751835,-3.273242,0.521407,51.0,85,11,RF,rf_probability,,,
Franklin India Flexi Cap Fund,2025-12-01,2026-01-01,0.383233662536294,-2.490162,-3.273242,0.78308,65.0,85,15,RF,rf_probability,,,
Franklin India Focused Equity Fund,2025-12-01,2026-01-01,0.39946969794910975,-2.921789,-3.273242,0.351453,57.0,85,13,RF,rf_probability,,,
Franklin India Opportunities Fund,2025-12-01,2026-01-01,0.5323593849391064,-2.718802,-3.273242,0.55444,5.0,85,0,RF,rf_probability,,,
HDFC Dividend Yield Fund,2025-12-01,2026-01-01,0.3949609737871349,-2.824484,-3.273242,0.448758,58.0,85,13,RF,rf_probability,,,
HDFC ELSS Tax saver,2025-12-01,2026-01-01,0.42310313064988,-2.297385,-3.273242,0.975857,43.0,85,9,RF,rf_probability,,,
HDFC Flexi Cap Fund,2025-12-01,2026-01-01,0.40404049936991127,-1.269667,-3.273242,2.003575,53.0,85,12,RF,rf_probability,,,
HDFC Focused Fund,2025-12-01,2026-01-01,0.46577844328873774,-1.894084,-3.273242,1.379158,20.0,85,4,RF,rf_probability,,,
HDFC Value Fund,2025-12-01,2026-01-01,0.4432038944715417,-2.075634,-3.273242,1.197608,30.0,85,6,RF,rf_probability,,,
HSBC Business Cycles Fund,2025-12-01,2026-01-01,0.5550994283494283,-4.150956,-3.273242,-0.877714,2.0,85,0,RF,rf_probability,,,
HSBC ELSS Tax saver Fund,2025-12-01,2026-01-01,0.4516927433677434,-3.033578,-3.273242,0.239664,24.0,85,5,RF,rf_probability,,,
HSBC Flexi Cap Fund,2025-12-01,2026-01-01,0.42502952211187517,-2.871356,-3.273242,0.401886,40.0,85,9,RF,rf_probability,,,
HSBC Focused Fund,2025-12-01,2026-01-01,0.48658769758792975,-2.772649,-3.273242,0.500593,15.0,85,3,RF,rf_probability,,,
HSBC Tax Saver Equity Fund,2025-12-01,2026-01-01,0.4332724065666013,-6.151567,-3.273242,-2.878325,38.0,85,8,RF,rf_probability,,,
HSBC Value Fund,2025-12-01,2026-01-01,0.4166966910540441,-1.561298,-3.273242,1.711944,46.0,85,10,RF,rf_probability,,,
ICICI Prudential Business Cycle Fund,2025-12-01,2026-01-01,0.46959051373463123,-2.345181,-3.273242,0.928061,19.0,85,4,RF,rf_probability,,,
ICICI Prudential Dividend Yield Equity Fund,2025-12-01,2026-01-01,0.45582379809732776,-1.674252,-3.273242,1.59899,23.0,85,5,RF,rf_probability,,,
ICICI Prudential ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.40300343500668595,-3.292927,-3.273242,-0.019685,54.0,85,12,RF,rf_probability,,,
ICICI Prudential India Opportunities Fund,2025-12-01,2026-01-01,0.4980419888703002,-1.258775,-3.273242,2.014467,12.0,85,2,RF,rf_probability,,,
ICICI Prudential Value Fund,2025-12-01,2026-01-01,0.532911565395389,-2.559901,-3.273242,0.713341,4.0,85,0,RF,rf_probability,,,
ITI ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.4400704466328305,-6.064342,-3.273242,-2.7911,35.0,85,8,RF,rf_probability,,,
ITI Value Fund,2025-12-01,2026-01-01,0.4014058133301168,-2.782515,-3.273242,0.490727,56.0,85,12,RF,rf_probability,,,
Kotak Contra Fund,2025-12-01,2026-01-01,0.5003286232455567,-2.366371,-3.273242,0.906871,11.0,85,2,RF,rf_probability,,,
Kotak ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.4699548869001657,-2.052376,-3.273242,1.220866,18.0,85,4,RF,rf_probability,,,
Kotak Flexi Cap Fund,2025-12-01,2026-01-01,0.382220835614334,-0.401855,-3.273242,2.871387,67.0,85,15,RF,rf_probability,,,
Kotak Focused Fund,2025-12-01,2026-01-01,0.3610582869744637,-1.187609,-3.273242,2.085633,78.0,85,18,RF,rf_probability,,,
LIC MF Dividend Yield Fund,2025-12-01,2026-01-01,0.44938145794693735,-3.964291,-3.273242,-0.691049,26.0,85,5,RF,rf_probability,,,
LIC MF ELSS Tax Saver,2025-12-01,2026-01-01,0.37288756361457587,-3.502648,-3.273242,-0.229406,72.0,85,16,RF,rf_probability,,,
LIC MF Flexi Cap Fund,2025-12-01,2026-01-01,0.39222661595370534,-4.295341,-3.273242,-1.022099,61.0,85,14,RF,rf_probability,,,
LIC MF Focused Fund,2025-12-01,2026-01-01,0.6037066625411054,-5.09452,-3.273242,-1.821278,1.0,85,0,RF,rf_probability,,,
LIC MF Value Fund,2025-12-01,2026-01-01,0.3593577748446942,-2.469631,-3.273242,0.803611,80.0,85,18,RF,rf_probability,,,
Mahindra Manulife ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.34681347243228056,-3.154434,-3.273242,0.118808,83.0,85,19,RF,rf_probability,,,
Mahindra Manulife Flexi Cap Fund,2025-12-01,2026-01-01,0.3641906877006722,-3.080662,-3.273242,0.19258,75.0,85,17,RF,rf_probability,,,
Mahindra Manulife Focused Fund,2025-12-01,2026-01-01,0.36056196385314027,-1.030986,-3.273242,2.242256,79.0,85,18,RF,rf_probability,,,
Mirae Asset ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.4307175793444977,-3.476272,-3.273242,-0.20303,39.0,85,8,RF,rf_probability,,,
Mirae Asset Focused Fund,2025-12-01,2026-01-01,0.38623849405668287,-5.6938,-3.273242,-2.420558,64.0,85,14,RF,rf_probability,,,
Motilal Oswal ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.42328697658550585,-3.672223,-3.273242,-0.398981,42.0,85,9,RF,rf_probability,,,
Motilal Oswal Flexi Cap Fund,2025-12-01,2026-01-01,0.44015332649806355,-4.562469,-3.273242,-1.289227,34.0,85,7,RF,rf_probability,,,
Motilal Oswal Focused Fund,2025-12-01,2026-01-01,0.4596783635868773,-3.717558,-3.273242,-0.444316,22.0,85,4,RF,rf_probability,,,
Navi Flexi Cap Fund,2025-12-01,2026-01-01,0.43512371242710135,-3.643171,-3.273242,-0.369929,37.0,85,8,RF,rf_probability,,,
Nippon India ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.46118634690902477,-2.023484,-3.273242,1.249758,21.0,85,4,RF,rf_probability,,,
Nippon India Flexi Cap Fund,2025-12-01,2026-01-01,0.4028227814668992,-4.065307,-3.273242,-0.792065,55.0,85,12,RF,rf_probability,,,
Nippon India Value Fund,2025-12-01,2026-01-01,0.35873823186617326,-2.169738,-3.273242,1.103504,81.0,85,18,RF,rf_probability,,,
Parag Parikh ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.4428647049802627,-3.387181,-3.273242,-0.113939,31.0,85,7,RF,rf_probability,,,
Parag Parikh Flexi Cap Fund,2025-12-01,2026-01-01,0.5265735968280089,-1.733408,-3.273242,1.539834,7.0,85,1,RF,rf_probability,,,
PGIM India ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.4068833026794329,-4.015865,-3.273242,-0.742623,49.0,85,11,RF,rf_probability,,,
PGIM India Flexi Cap Fund,2025-12-01,2026-01-01,0.4491778726605349,-3.465804,-3.273242,-0.192562,27.0,85,6,RF,rf_probability,,,
Quant ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.3829336731809643,-5.288602,-3.273242,-2.01536,66.0,85,15,RF,rf_probability,,,
Quant Flexi Cap Fund,2025-12-01,2026-01-01,0.4244715466593949,-5.294112,-3.273242,-2.02087,41.0,85,9,RF,rf_probability,,,
Quant Focused Fund,2025-12-01,2026-01-01,0.5087034132104566,-4.184327,-3.273242,-0.911085,9.0,85,1,RF,rf_probability,,,
Quant Value Fund,2025-12-01,2026-01-01,0.5426841833879916,-5.237872,-3.273242,-1.96463,3.0,85,0,RF,rf_probability,,,
Shriram ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.37891499196881573,-3.167371,-3.273242,0.105871,68.0,85,15,RF,rf_probability,,,
Shriram Flexi Cap Fund,2025-12-01,2026-01-01,0.3941320118770121,-3.178671,-3.273242,0.094571,59.0,85,13,RF,rf_probability,,,
Sundaram Dividend Yield Fund,2025-12-01,2026-01-01,0.3929292943210898,-1.114532,-3.273242,2.15871,60.0,85,13,RF,rf_probability,,,
Sundaram ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.44036116808028614,-3.385803,-3.273242,-0.112561,33.0,85,7,RF,rf_probability,,,
Sundaram Focused Fund,2025-12-01,2026-01-01,0.3723184586569259,-3.504511,-3.273242,-0.231269,73.0,85,16,RF,rf_probability,,,
Sundaram Value Fund,2025-12-01,2026-01-01,0.40918268659445123,-3.132766,-3.273242,0.140476,48.0,85,11,RF,rf_probability,,,
Tata Business Cycle Fund,2025-12-01,2026-01-01,0.5291070506720664,-3.658567,-3.273242,-0.385325,6.0,85,1,RF,rf_probability,,,
Tata Dividend Yield Fund,2025-12-01,2026-01-01,0.37650691326217667,-2.313505,-3.273242,0.959737,69.0,85,16,RF,rf_probability,,,
Tata ELSS Fund,2025-12-01,2026-01-01,0.28677775474701034,-3.419167,-3.273242,-0.145925,85.0,85,19,RF,rf_probability,,,
Tata Flexi Cap Fund,2025-12-01,2026-01-01,0.39157352712646826,-3.336799,-3.273242,-0.063557,62.0,85,14,RF,rf_probability,,,
Tata Focused Fund,2025-12-01,2026-01-01,0.3739017604944075,-2.838867,-3.273242,0.434375,71.0,85,16,RF,rf_probability,,,
Tata Value Fund,2025-12-01,2026-01-01,0.3630711949814891,-2.577982,-3.273242,0.69526,76.0,85,17,RF,rf_probability,,,
UTI Dividend Yield Fund,2025-12-01,2026-01-01,0.4450483665543262,-1.288746,-3.273242,1.984496,28.0,85,6,RF,rf_probability,,,
UTI ELSS Tax Saver Fund,2025-12-01,2026-01-01,0.3443780020117479,-3.362167,-3.273242,-0.088925,84.0,85,19,RF,rf_probability,,,
UTI Flexi Cap Fund,2025-12-01,2026-01-01,0.4389506776762971,-4.759621,-3.273242,-1.486379,36.0,85,8,RF,rf_probability,,,
UTI Focused Fund,2025-12-01,2026-01-01,0.42135280552780535,-2.978688,-3.273242,0.294554,44.0,85,10,RF,rf_probability,,,
UTI Value Fund,2025-12-01,2026-01-01,0.4196371945048416,-2.980569,-3.273242,0.292673,45.0,85,10,RF,rf_probability,,,
Axis Flexi Cap Fund,2024-01-01,2024-02-01,,3.476749,1.574078,1.902671,25.0,32,15,XGBoost,xgb_probability,0.5155280828475952,,
DSP ELSS Tax Saver Fund,2024-01-01,2024-02-01,,3.724196,1.574078,2.150118,26.0,32,15,XGBoost,xgb_probability,0.48478347063064575,,
DSP Flexi Cap Fund,2024-01-01,2024-02-01,,0.885235,1.574078,-0.688843,14.0,32,8,XGBoost,xgb_probability,0.9266477823257446,,
Edelweiss ELSS Tax saver Fund,2024-01-01,2024-02-01,,3.105058,1.574078,1.53098,30.0,32,18,XGBoost,xgb_probability,0.23203317821025848,,
Edelweiss Flexi Cap Fund,2024-01-01,2024-02-01,,3.113537,1.574078,1.539459,28.0,32,16,XGBoost,xgb_probability,0.2644803822040558,,
Franklin India ELSS Tax Saver Fund,2024-01-01,2024-02-01,,3.185397,1.574078,1.611319,4.0,32,1,XGBoost,xgb_probability,0.9929252862930298,,
Franklin India Flexi Cap Fund,2024-01-01,2024-02-01,,2.999653,1.574078,1.425575,10.0,32,5,XGBoost,xgb_probability,0.964905858039856,,
Franklin India Focused Equity Fund,2024-01-01,2024-02-01,,4.49679,1.574078,2.922712,18.0,32,10,XGBoost,xgb_probability,0.8229528665542603,,
Franklin India Opportunities Fund,2024-01-01,2024-02-01,,4.346663,1.574078,2.772585,2.0,32,0,XGBoost,xgb_probability,0.997058629989624,,
HDFC ELSS Tax saver,2024-01-01,2024-02-01,,4.055237,1.574078,2.481159,13.0,32,7,XGBoost,xgb_probability,0.9414414763450623,,
HDFC Flexi Cap Fund,2024-01-01,2024-02-01,,4.252392,1.574078,2.678314,12.0,32,6,XGBoost,xgb_probability,0.9503148794174194,,
HDFC Focused Fund,2024-01-01,2024-02-01,,4.036855,1.574078,2.462777,24.0,32,14,XGBoost,xgb_probability,0.6493470668792725,,
HDFC Value Fund,2024-01-01,2024-02-01,,3.384377,1.574078,1.810299,8.0,32,4,XGBoost,xgb_probability,0.9827579855918884,,
HSBC Flexi Cap Fund,2024-01-01,2024-02-01,,4.262429,1.574078,2.688351,32.0,32,19,XGBoost,xgb_probability,0.1608465164899826,,
ICICI Prudential ELSS Tax Saver Fund,2024-01-01,2024-02-01,,3.919917,1.574078,2.345839,31.0,32,18,XGBoost,xgb_probability,0.20732778310775757,,
